id;name;full_name;birth_date;height_cm;weight_kgs;positions;nationality;overall_rating;preferred_foot;weak_foot(1-5);skill_moves(1-5);club_team
224002;N. Mousa;Naif Mousa;21.11.1986;165.1;68;LB;Saudi Arabia;63;Left;3;2;Al Taawoun
243201;Álex Domínguez;Alejandro Domínguez Romero;30.07.1998;187.96;79.8;GK;Spain;63;Right;2;1;Deportivo Alavés
240385;N. Zanellato;Niccolò Zanellato;24.06.1998;187.96;79.8;CM;Italy;63;Right;3;3;Crotone
236033;Dani Cárdenas;Daniel Cárdenas Lindez;28.03.1997;185.42;79.8;GK;Spain;63;Right;3;1;Levante UD
222209;G. Mutombo;Gabriel Mutombo Kupa;19.01.1996;185.42;74.8;CB;France;63;Right;2;2;US Orléans Loiret Football
221953;B. Whitfield;Ben Whitfield;28.02.1996;165.1;62.1;RM;England;63;Right;3;3;Port Vale
212737;A. Hoole;Andrew Hoole;22.10.1993;152.4;74.8;RM;Australia;63;Right;3;3;Central Coast Mariners
244736;S. Beusnard;Steeve Beusnard;27.06.1992;170.18;63;RM;France;63;Left;4;2;AS Béziers
243456;B. White;Brian White;03.02.1996;152.4;77.1;ST;United States;63;Right;3;2;New York Red Bulls
242176;J. Buitrago;Julián Buitrago;07.01.1993;175.26;69.9;CM;Colombia;63;Right;3;2;Patriotas Boyacá FC
232448;K. Seki;?? ??;09.03.1986;152.4;76.2;GK;Japan;63;Right;2;1;Vegalta Sendai
227584;D. Melnjak;Dario Melnjak;31.10.1992;152.4;73;LB;Croatia;63;Left;3;2;Çaykur Rizespor
239615;Rulo;Raúl Prieto Odena;24.10.1995;167.64;78.9;LB;Spain;64;Left;2;3;Levante UD
238847;L. Crosta;Luca Crosta;23.02.1998;190.5;78;GK;Italy;64;Right;2;1;Livorno
238591;A. Langlitz;Alexander Langlitz;15.02.1991;154.94;83.9;RB;Germany;64;Right;4;2;VfL Sportfreunde Lotte
222463;O. Khan;Otis Khan;05.09.1996;175.26;71.2;CAM;England;64;Right;3;3;Mansfield Town
198655;C. Missilou;Christopher Missilou;18.07.1992;154.94;74.8;CDM;Congo;64;Right;3;2;Oldham Athletic
212990;C. Camps;Callum Camps;30.11.1995;154.94;74.8;CM;Northern Ireland;64;Right;3;2;Rochdale
198142;O. Ay?k;Onur Ay?k;28.01.1990;154.94;77.1;RM;Turkey;64;Right;4;3;Akhisar Belediyespor
242429;L. Cacace;Liberato Gianpaolo Cacace;27.09.2000;182.88;72.1;LWB;New Zealand;64;Right;3;2;Wellington Phoenix
233213;V. Tranberg;Viktor Tranberg;26.02.1997;190.5;76.2;CB;Denmark;64;Right;3;2;FC Nordsjælland
232445;S. Monaco;Salvatore Monaco;15.08.1992;193.04;83;CB;Italy;64;Right;2;2;Perugia
163581;T. Craig;Tony Craig;20.04.1985;185.42;78.9;CB;England;64;Left;3;2;Bristol Rovers
224253;D. Parker;Devante Parker;16.03.1996;175.26;66.2;LW;Germany;64;Right;3;3;1. FSV Mainz 05
222973;M. Diakota;Mickaël Diakota;06.10.1990;154.94;72.1;CM;France;64;Right;2;3;AS Béziers
214013;J. Murillo;Jefferson Eulises Murillo Aguilar;18.01.1992;170.18;68.9;LB;Colombia;64;Left;3;2;Tiburones Rojos de Veracruz
242684;H. Bwana;Handwalla Bwana;25.06.1997;175.26;66.2;LM;Kenya;64;Right;3;3;Seattle Sounders FC
210428;P. Bajza;Pavol Bajza;04.09.1991;195.58;88.9;GK;Slovakia;64;Right;2;1;Vejle Boldklub
241659;S. Odey;Stephen Odey;16.01.1998;182.88;72.1;ST;Nigeria;64;Right;3;2;FC Zürich
232955;K. Tezuka;?? ??;06.04.1996;175.26;66.2;CDM;Japan;64;Left;3;2;Kashiwa Reysol
231931;H. Lopes;Hernán Ezequiel Lópes;28.03.1991;190.5;78.9;CB;Argentina;64;Right;3;2;Deportes Iquique
224763;K. Bielik;Krystian Bielik;04.01.1998;187.96;78;CDM;Poland;64;Right;3;2;Charlton Athletic
211707;P. McGinn;Paul McGinn;22.10.1990;182.88;78.9;RB;Scotland;64;Right;3;2;St. Mirren
201467;B. Gartland;Brian Gartland;04.11.1986;187.96;84.8;CB;Republic of Ireland;64;Right;3;2;Dundalk
200955;A. Özer;Aykut Özer;01.01.1993;187.96;79.8;GK;Turkey;64;Right;3;1;Fortuna Sittard
197883;P. Cowan-Hall;Paris Cowan-Hall;05.10.1990;172.72;73;RW;England;64;Right;3;3;Wycombe Wanderers
241913;A. Foosnæs;Aleksander Foosnæs;05.06.1994;172.72;68.9;LB;Norway;64;Left;2;2;Ranheim Fotball
223993;M. Osei Kwadwo;Manfred Osei Kwadwo;30.05.1995;170.18;68;RM;Ghana;64;Right;3;2;1. FC Magdeburg
245240;Kikas;João Diogo Alves Rodrigues;17.09.1998;152.4;71.2;ST;Portugal;64;Right;3;2;Os Belenenses
216052;F. Coniglio;Fernando Coniglio;24.11.1991;185.42;83.9;ST;Argentina;64;Right;3;2;CD Tenerife
212468;J. Basulto;Juan Miguel Basulto;07.01.1992;185.42;76.2;CB;Mexico;64;Right;3;2;Guadalajara
198132;D. Oberhauser;David Oberhauser;29.11.1990;185.42;82.1;GK;France;64;Right;3;1;GFC Ajaccio
241139;B. Hansen;Benjamin Hansen;07.02.1994;187.96;74.8;CB;Denmark;64;Right;3;2;FC Nordsjælland
240371;A. Jakubech;Adam Jakubech;02.01.1997;187.96;82.1;GK;Slovakia;64;Right;3;1;LOSC Lille
208115;L. Zuta;Leonard Zuta;09.08.1992;154.94;74.8;LB;FYR Macedonia;64;Left;3;2;Atiker Konyaspor
191730;S. Rafn;Simen Rafn;16.02.1992;172.72;69.9;LB;Norway;64;Right;3;2;Lillestrøm SK
163570;A. Crofts;Andrew Crofts;29.05.1984;175.26;73;CM;Wales;64;Right;3;2;Newport County
225266;M. Rasmussen;Mathias Rasmussen;25.11.1997;154.94;64.9;LW;Norway;64;Left;3;3;FC Nordsjælland
205554;L. Zima;Lukáš Zima;09.01.1994;198.12;79.8;GK;Czech Republic;64;Right;2;1;Livorno
238577;Kang Ji Hoon;??? Ji Hoon Kang;06.01.1997;152.4;64;RB;Korea Republic;64;Right;3;2;Gangwon FC
238065;K. Lankford;Kevin Lankford;16.11.1998;185.42;81.2;RM;Germany;64;Right;3;3;FC St. Pauli
169713;S. Cummings;Shaun Cummings;25.02.1989;182.88;76.2;RB;Jamaica;64;Right;3;2;Doncaster Rovers
225009;Borja Fernández;Borja Fernández Fernández;16.08.1995;152.4;71.2;CM;Spain;64;Right;3;3;Mied? Legnica
183024;Fan Xiaodong;???;02.03.1987;152.4;73;CM;China PR;64;Left;2;2;Changchun Yatai FC
246256;S. Rhein;Simon Rhein;18.05.1998;175.26;74.8;CDM;Germany;64;Left;3;2;1. FC Nürnberg
245232;M. Savkovi?;Mile Savkovi?;03.11.1992;175.26;67.1;LM;Serbia;64;Right;3;3;Jagiellonia Bia?ystok
238320;M. Sepúlveda;Matías Ignacio Sepúlveda Méndez;12.03.1999;152.4;73.9;CM;Chile;64;Right;3;2;CD O'Higgins
212976;T. Abe;?? ??;05.12.1987;170.18;73;ST;Japan;64;Left;4;3;Vegalta Sendai
245487;Diogo Silva;Diogo Miguel Oliveira Silva;13.05.1993;187.96;82.1;GK;Portugal;64;Right;3;1;CD Tondela
233711;T. Oude Kotte;Thomas Oude Kotte;20.03.1996;182.88;79.8;CB;Netherlands;64;Left;3;2;Excelsior
226286;G. Ávalos;Gabriel Ávalos;12.10.1990;187.96;88;ST;Paraguay;64;Right;4;2;Patronato
220654;J. Horsfield;James Horsfield;21.09.1995;154.94;73.9;CDM;England;64;Right;4;3;Dundee FC
210158;A. Kellett;Andy Kellett;10.11.1993;172.72;69.9;CAM;England;64;Left;3;3;Notts County
205038;F. Helstrup;Frederik Helstrup Jensen;16.03.1993;187.96;82.1;CB;Denmark;64;Left;2;2;Arka Gdynia
204782;S. Yesil;Samed Ye?il;25.05.1994;154.94;72.1;ST;Germany;64;Right;3;3;KFC Uerdingen 05
183789;M. Howard;Mark Howard;21.09.1986;182.88;76.2;GK;England;64;Right;3;1;Blackpool
233965;A. Castro-Montes;Alessio Castro-Montes;17.05.1997;175.26;67.1;RB;Belgium;64;Right;4;3;KAS Eupen
244972;Ricardo Schutte;André Ricardo Ferreira Schutte;21.05.1998;154.94;71.2;ST;Portugal;64;Right;3;3;Rio Ave FC
244460;D. Guidi;Dominique Guidi;06.02.1996;152.4;74.8;CB;France;64;Right;2;2;GFC Ajaccio
241132;J. Candía;Jordy Candía;20.04.1996;152.4;72.1;CB;Bolivia;64;Right;2;2;Bolivia
226540;F. Ayaz;Ferhad Ayaz;10.10.1994;154.94;73;LM;Sweden;64;Right;4;3;Dalkurd FF
214508;C. Pérez;Juan Camilo Pérez Saldarriaga;26.10.1985;154.94;73.9;CB;Colombia;64;Right;3;2;Rionegro Águilas
199916;T. Eastman;Tom Eastman;21.10.1991;190.5;88;CB;England;64;Right;3;2;Colchester United
189163;A. MacDonald;Alexander MacDonald;14.04.1990;170.18;72.1;CM;Scotland;64;Right;3;3;Mansfield Town
212971;N. Al Mousa;Nouh Al Mousa;23.02.1991;175.26;69.9;CDM;Saudi Arabia;64;Right;3;2;Al Ahli
202731;C. McCormack;Conor McCormack;18.05.1990;175.26;67.1;CDM;Republic of Ireland;64;Right;4;2;Cork City
238570;Song Bum Keun;??? Bum Keun Song;15.10.1997;193.04;88;GK;Korea Republic;64;Right;2;1;Jeonbuk Hyundai Motors
229610;R. Becker;Robin Tim Becker;18.01.1997;182.88;78.9;RB;Germany;64;Right;2;2;Eintracht Braunschweig
182761;A. Legzdins;Adam Legzdins;23.11.1986;190.5;89.8;GK;England;64;Right;3;1;Burnley
230121;V. Sanogo;Vamara Sanogo;22.04.1995;185.42;84.8;ST;France;64;Left;3;2;Zag??bie Sosnowiec
163049;J. Forte;Jonathan Forte;25.07.1986;182.88;77.1;ST;Barbados;64;Left;3;2;Exeter City
223721;D. Londoño;Daniel Londoño;01.01.1995;185.42;83;LB;Colombia;64;Left;2;2;Envigado FC
220649;S. Vecchia;Stefano Vecchia;23.01.1995;182.88;79.8;RM;Sweden;64;Right;2;3;IK Sirius
183780;O. Lancashire;Oliver Lancashire;26.08.1988;185.42;74.8;CB;England;64;Right;3;2;Swindon Town
242660;J. Beyer;Louis Jordan  Beyer;19.05.2000;187.96;79.8;RB;Germany;64;Right;3;2;Borussia Mönchengladbach
188131;N. Rni?;Nemanja Rni?;30.09.1984;152.4;73;CB;Serbia;64;Right;3;2;Wolfsberger AC
187619;C. Patterson-Sewell;Caleb Patterson-Sewell;20.05.1987;190.5;87.1;GK;United States;64;Right;2;1;Toronto FC
240611;D. Yearwood;Dru Yearwood;17.02.2000;175.26;63;CM;England;64;Right;3;3;Southend United
224483;M. Greve;Mathias Greve;11.02.1995;187.96;77.1;RM;Denmark;64;Right;3;2;Odense Boldklub
245218;J. Guillemenot;Jérémy Guillemenot;06.01.1998;182.88;74.8;ST;Switzerland;64;Right;3;2;FC St. Gallen
192738;M. Sans;Matthieu Sans;16.06.1988;190.5;86.2;CB;France;64;Right;3;2;Chamois Niortais Football Club
244706;K. Behrens;Kevin Behrens;03.02.1991;182.88;79.8;ST;Germany;64;Right;3;2;SV Sandhausen
217826;J. Laurent;Josh Laurent;06.05.1995;187.96;74.8;CM;England;64;Right;3;3;Shrewsbury
240097;F. Downes;Flynn Downes;20.01.1999;172.72;69.9;CM;England;64;Right;3;2;Ipswich Town
231137;D. Crnigoj;Domen Crnigoj;18.11.1995;185.42;69.9;RW;Slovenia;64;Right;3;3;Slovenia
202721;A. Razak;Abdul Razak;11.11.1992;182.88;79.8;CM;Ivory Coast;64;Left;3;3;IK Sirius
240352;J. Riquett;Jáider Alfonso Riquett Molina;10.05.1990;182.88;79.8;CB;Colombia;64;Right;2;2;La Equidad
210144;J. Al Bishi;Jufain Al Bishi;01.05.1987;152.4;73.9;CB;Saudi Arabia;64;Right;2;2;Ohod Club
207584;M. Boman;Mikael Boman;14.07.1988;187.96;92.1;ST;Sweden;64;Right;3;2;Randers FC
192479;B. Reeves;Ben Reeves;19.11.1991;172.72;67.1;CAM;Northern Ireland;64;Left;3;3;Charlton Athletic
246751;A. Uribe;Anthony Uribe;24.10.1990;154.94;79.8;ST;Venezuela;64;Right;3;2;Belgrano de Córdoba
238815;L. Riveros;Luis Riveros;23.10.1998;152.4;73;ST;Paraguay;64;Right;3;3;CD Universidad de Concepción
238559;S. Mai;Sebastian Mai;10.12.1993;195.58;93;CB;Germany;64;Right;2;2;Hallescher FC
232415;S. Kobayashi;?? ??;11.05.1991;175.26;71.2;RM;Japan;64;Right;3;2;Shonan Bellmare
225759;B. Kamau;Bruce Kamau;28.03.1995;175.26;67.1;RM;Australia;64;Right;3;3;Western Sydney Wanderers
152031;T. Kortegaard;Thomas Kortegaard;02.07.1984;152.4;73.9;LB;Denmark;64;Left;4;2;AC Horsens
202975;Cho Ji Hun;??? ???;29.05.1990;190.5;79.8;CM;Korea Republic;64;Right;3;2;Gangwon FC
202207;G. Ivanov;Galin Stefanov Ivanov;15.04.1988;152.4;69.9;CAM;Bulgaria;64;Right;3;2;Bulgaria
193758;B. Pintol;Benjamin Pintol;19.05.1990;187.96;83.9;ST;Bosnia Herzegovina;64;Right;3;3;SC Fortuna Köln
186590;J. O'Toole;John-Joe O'Toole;30.09.1988;187.96;82.1;CAM;Republic of Ireland;64;Right;3;2;Northampton Town
246750;S. Haudum;Stefan Haudum;27.11.1994;187.96;81.2;CDM;Austria;64;Right;3;2;LASK Linz
226782;R. Williams;Romario Williams;15.08.1994;154.94;77.1;ST;Jamaica;64;Right;3;2;Atlanta United
242654;J. Carbonero;Johan Stiven Carbonero Balanta;20.07.1999;170.18;74.8;LM;Colombia;64;Right;3;3;Once Caldas
216030;F. Portillo;Francisco Portillo;24.07.1987;152.4;74.8;CM;Paraguay;64;Right;3;2;CD Universidad de Concepción
206558;J. Roberts;Jordan Roberts;05.01.1994;154.94;71.2;ST;England;64;Left;3;3;Lincoln City
220637;Moi Delgado;Moisés Delgado López;18.04.1994;172.72;59.9;LB;Spain;64;Left;3;2;Real Valladolid CF
209885;M. Duke;Mitchell Duke;18.01.1991;185.42;83.9;LM;Australia;64;Right;3;3;Western Sydney Wanderers
243676;G. Klok;Gersom Klok;07.10.1990;175.26;78;RB;Netherlands;64;Right;3;2;FC Emmen
241628;N. Pierini;Nicholas Pierini;06.08.1998;175.26;69.9;LW;Italy;64;Right;3;3;Spezia
226268;F. Dimarco;Federico Dimarco;10.11.1997;175.26;74.8;LB;Italy;64;Left;3;2;Parma
210652;B. Magaña;Bernie Magaña;16.08.1993;185.42;87.1;GK;United States;64;Right;3;1;U.N.A.M.
207836;Hwang Soon Min;??? ???;14.09.1990;152.4;68.9;CM;Korea Republic;64;Left;3;2;Daegu FC
239323;D. Eckert;Dennis Eckert;09.01.1997;182.88;78.9;ST;Germany;64;Right;3;2;Excelsior
206555;C. Pym;Christy Pym;24.04.1995;182.88;69.9;GK;England;64;Right;4;1;Exeter City
229082;O. Abildgaard;Oliver Abildgaard;10.06.1996;193.04;66.2;CM;Denmark;64;Left;2;2;Aalborg BK
223962;R. Kongolo;Rodney Kongolo;09.01.1998;187.96;78;CDM;Netherlands;64;Right;3;2;SC Heerenveen
206554;J. Bolton;James Bolton;13.08.1994;154.94;74.8;RB;England;64;Right;3;2;Shrewsbury
223956;R. Cota;Rosario Enrique Cota Carrazco;12.09.1995;154.94;69.9;LM;Mexico;64;Left;3;3;U.N.A.M.
223444;I. Coulibaly;Ibrahima Coulibaly;30.07.1989;182.88;68;CM;France;64;Right;2;3;Grenoble Foot 38
208852;K. Morris;Kieron Morris;03.06.1994;152.4;71.2;RM;England;64;Left;3;3;Tranmere Rovers
177107;R. Müller;Robert Müller;12.11.1986;187.96;82.1;CB;Germany;64;Right;5;2;FC Energie Cottbus
241363;H. Cochrane;Harry Cochrane;24.04.2001;152.4;62.1;CM;Scotland;64;Right;4;3;Heart of Midlothian
239571;T. Handwerker;Tim Handwerker;19.05.1998;182.88;81.2;LM;Germany;64;Left;3;2;FC Groningen
231123;Adri Castellano;Adrián Castellano Cobacho;26.06.1994;154.94;73;LB;Spain;64;Left;3;2;Granada CF
229843;E. Valencia;Ever Augusto Valencia Ruiz;23.01.1997;175.26;73;LM;Colombia;64;Left;3;2;Independiente Medellín
226259;L. Andrenacci;Lorenzo Andrenacci;02.01.1995;187.96;77.1;GK;Italy;64;Right;3;1;Brescia
221651;Ahn Yong Woo;??? ???;10.08.1991;152.4;68.9;RW;Korea Republic;64;Left;3;3;Sagan Tosu
122066;R. König;Ronny König;02.06.1983;190.5;93;ST;Germany;64;Left;4;2;FSV Zwickau
236242;D. Wayar;Diego Wayar;15.10.1993;170.18;66.2;CDM;Bolivia;64;Right;3;2;Bolivia
223186;J. Thomasen;Jens Jakob Thomasen;25.06.1996;152.4;67.1;CM;Denmark;64;Right;3;2;Odense Boldklub
210898;A. Al Fahad;Abdullah Al Fahad;15.06.1994;175.26;73;CB;Saudi Arabia;64;Right;3;2;Al Raed
187345;Cho Dong Gun;??? ???;16.04.1986;154.94;74.8;ST;Korea Republic;64;Right;3;3;Sagan Tosu
224465;Tong Le;??;29.04.1993;175.26;66.2;CM;China PR;64;Right;3;2;CD Aves
202193;N. Gouriye;Ninos Gouriye;14.01.1991;175.26;79.8;RM;Netherlands;64;Right;4;3;Vendsyssel FF
244176;D. Undav;Deniz Undav;19.07.1996;152.4;86.2;ST;Germany;64;Right;5;3;SV Meppen
176592;M. Palionis;Markus Palionis;12.05.1987;193.04;89.8;CB;Lithuania;64;Right;3;2;SSV Jahn Regensburg
239312;D. Avounou;Durel Avounou;25.09.1997;152.4;71.2;CM;Congo;64;Left;2;3;US Orléans Loiret Football
234704;M. Marcjanik;Micha? Marcjanik;15.12.1994;185.42;83;CB;Poland;64;Right;2;2;Carpi
231888;S. Karadeniz;Semih Karadeniz;02.07.1996;152.4;68.9;RB;Turkey;64;Right;3;3;Trabzonspor
210640;S. Henriksen;Søren Henriksen;04.02.1992;185.42;78.9;CB;Denmark;64;Right;3;2;Vendsyssel FF
207824;T. Vion;Thibaut  Vion;11.12.1993;185.42;81.2;RM;France;64;Right;3;2;Chamois Niortais Football Club
244175;H. Amin;Hassan Amin;12.10.1991;175.26;68.9;LB;Afghanistan;64;Left;3;3;SV Meppen
242383;S. Lorenz;Simon Lorenz;30.03.1997;187.96;83.9;CB;Germany;64;Right;3;2;TSV 1860 München
241871;J. Varela;Joaquín Varela;25.03.1997;190.5;79.8;CB;Argentina;64;Right;2;2;Godoy Cruz
240335;B. Jacobsen;Bjarke Jacobsen;21.08.1993;190.5;84.8;CM;Denmark;64;Right;3;2;AC Horsens
212431;Kim Nam Chun;??? ???;19.04.1989;182.88;78;CB;Korea Republic;64;Right;3;2;FC Seoul
206286;V. Davidsen;Viljormur Davidsen;19.07.1991;152.4;72.1;LWB;Faroe Islands;64;Left;3;2;Vejle Boldklub
242381;M. Hoedemakers;Mees Hoedemakers;18.02.1998;154.94;69.9;CM;Netherlands;64;Right;4;2;AZ Alkmaar
242125;H. Onaga;?? ?;23.02.1995;170.18;64.9;LM;Japan;64;Right;4;2;V-Varen Nagasaki
240589;Miguel;Miguel De la Fuente Escudero;03.09.1999;154.94;77.1;ST;Spain;64;Right;3;3;Real Valladolid CF
237005;K. Baccus;Keanu Baccus;07.06.1998;175.26;63;CDM;Australia;64;Right;3;2;Western Sydney Wanderers
235213;Álex Craninx;Alexandro Marco Craninx Joostens;21.10.1995;193.04;78;GK;Belgium;64;Right;3;1;Molde FK
237772;M. Verreth;Matthias Verreth;20.02.1998;154.94;73.9;RW;Belgium;64;Right;4;3;PSV
233164;A. Muric;Arijanet Muric;07.11.1998;198.12;81.2;GK;Kosovo;64;Right;2;1;Manchester City
224460;N. Castrillón;Nilson David Castrillón Burbano;28.01.1996;154.94;69.9;RB;Colombia;64;Right;3;2;Deportes Tolima
201932;Kim Dong Woo;??? ???;05.02.1988;187.96;87.1;CB;Korea Republic;64;Right;3;2;Jeju United FC
198604;J. Nilsen;Joakim  Våge Nilsen;24.04.1991;152.4;73;CM;Norway;64;Left;3;3;FK Haugesund
185291;K. Debaty;Kevin Debaty;12.06.1989;187.96;79.8;GK;Belgium;64;Right;3;1;Waasland-Beveren
229579;A. Accardi;Andrea Accardi;30.07.1995;154.94;74.8;CB;Italy;64;Right;3;2;Palermo
225739;Jin YangYang;???;03.02.1993;185.42;69.9;CB;China PR;64;Right;2;2;Hebei China Fortune FC
226759;B. Karamoko;Benjamin  Kantie Karamoko;17.05.1995;195.58;89.8;CB;Ivory Coast;64;Right;3;2;FK Haugesund
223175;O. Kocuk;Okan Kocuk;27.07.1995;187.96;78;GK;Turkey;64;Right;2;1;Bursaspor
215495;B. Ndoye;Birama Ndoye;27.03.1994;187.96;79.8;CB;Senegal;64;Right;3;2;FC Sion
214471;A. Cadavid;Arled Cadavid Valencia;29.03.1991;154.94;73.9;GK;Colombia;64;Right;2;1;América de Cali
197831;J. Davidson;Jason  Davidson;29.06.1991;154.94;72.1;LB;Australia;64;Left;2;3;Perth Glory
241606;L. Ferroni;Leonel Ferroni;29.01.1996;170.18;68;LB;Argentina;64;Left;3;2;Newell's Old Boys
225734;C. Hamilton;Christopher Hamilton;23.03.1995;185.42;73.9;RWB;England;64;Left;3;2;Mansfield Town
202182;R. Riski;Riku Riski;16.08.1989;175.26;68;RW;Finland;64;Right;3;3;HJK Helsinki
184261;A. Wiss;Alain Wiss;21.08.1990;154.94;67.1;CB;Switzerland;64;Right;3;2;FC St. Gallen
241861;N. Atkinson;Nathaniel Atkinson;13.06.1999;154.94;72.1;RB;Australia;64;Right;4;3;Melbourne City FC
241605;F. Grahl;Francisco Grahl;14.09.1991;182.88;74.8;CM;Argentina;64;Left;3;3;San Martín de San Juan
237253;A. Danladi;Abu Danladi;18.10.1995;152.4;77.1;ST;Ghana;64;Right;4;2;Minnesota United FC
234437;Diga;Diogo Miguel Guedes Almeida;30.03.1998;172.72;68.9;RB;Portugal;64;Right;3;2;CD Feirense
232901;M. Ali;Mukhtar Ali;30.10.1997;185.42;74.8;CDM;Saudi Arabia;64;Right;3;2;Vitesse
223429;D. Luxbacher;Daniel Luxbacher;13.03.1992;175.26;71.2;CAM;Austria;64;Right;3;3;SKN St. Pölten
222405;L. Kinsella;Liam Kinsella;23.02.1996;175.26;74.8;CM;Republic of Ireland;64;Right;3;2;Walsall
221893;P. Golubovi?;Petar Golubovi?;13.07.1994;152.4;72.1;RB;Serbia;64;Right;2;2;KV Kortrijk
214981;E. Mastrolía;Ezequiel Mastrolía;25.03.1991;182.88;81.2;GK;Argentina;64;Left;2;1;Club Atlético Talleres
202693;M. Crooks;Matt Crooks;20.01.1994;193.04;72.1;CM;England;64;Right;2;2;Rotherham United
243652;Borja Garcés;Borja Garcés Moreno;06.08.1999;175.26;71.2;ST;Spain;64;Right;3;2;Atlético Madrid
237764;R. Takeuchi;?? ?;08.03.1991;172.72;66.2;CM;Japan;64;Right;3;3;Shimizu S-Pulse
220356;A. Al Dohaim;Amaar Ali Al Dohaim;31.08.1993;182.88;74.8;CB;Saudi Arabia;64;Right;3;2;Al Ittihad
213444;R. González;Rubén González;27.01.1994;175.26;73.9;CM;Mexico;64;Right;3;3;Club Necaxa
237763;M. Musaka;?? ??;16.01.1991;175.26;66.2;CM;Japan;64;Right;3;2;Shimizu S-Pulse
244418;João Lopes;João Vitor Lopes da Silva;16.01.1996;187.96;82.1;GK;Brazil;64;Right;4;1;Santa Clara
244162;Z. Udovi?i?;Žarko Udovi?i?;31.08.1987;185.42;72.1;LM;Serbia;64;Right;2;2;Zag??bie Sosnowiec
243138;C. Saldaña;Camilo Ignacio Saldaña Inostroza;13.07.1999;175.26;69.9;LB;Chile;64;Left;3;3;CD Palestino
238018;D. van Crooij;Delano van Crooij;05.06.1991;185.42;74.8;GK;Netherlands;64;Right;4;1;VVV-Venlo
237762;Y. Kawai;?? ??;04.08.1989;165.1;59;CM;Japan;64;Right;4;3;Shimizu S-Pulse
229570;A. Peralta;Sergio Abel Peralta;17.01.1989;175.26;74.8;RM;Argentina;64;Right;3;3;Patronato
208066;Han Yong Su;??? ???;05.05.1990;182.88;79.8;CB;Korea Republic;64;Right;3;2;Gangwon FC
239553;T. Bayliss;Tom Bayliss;06.04.1999;182.88;78;CM;England;64;Right;3;3;Coventry City
229057;O. Çelik;Osman Çelik;27.11.1991;182.88;78.9;CDM;Turkey;64;Right;3;2;Antalyaspor
215489;M. Derrien;Maxence Derrien;03.09.1993;182.88;79.8;CB;France;64;Right;2;2;Red Star FC
201921;N. Ajose;Nicky Ajose;07.10.1991;172.72;78;ST;England;64;Right;4;2;Mansfield Town
244416;João Mendes;João Sabino Mendes Neto Saraiva;21.10.1994;182.88;76.2;CM;Portugal;64;Right;3;3;CD Tondela
240576;M. Ortíz;Mauro Gabriel Ortiz;29.09.1994;162.56;64;RW;Argentina;64;Right;3;3;Club Atlético Talleres
237248;G. Berterame;Germán Berterame;13.11.1998;152.4;72.1;RM;Argentina;64;Right;3;2;Patronato
235456;J. Bellegarde;Jean-Ricner Bellegarde;27.06.1998;170.18;66.2;CDM;France;64;Right;3;3;Racing Club de Lens
233152;K. Itakura;?? ?;27.01.1997;185.42;74.8;CB;Japan;64;Right;2;2;FC Groningen
222912;M. Yaghoubi;Moshtagh Yaghoubi;08.11.1994;152.4;83.9;CM;Finland;64;Right;3;2;Finland
203456;M. Pfitzner;Marc Pfitzner;28.08.1984;182.88;81.2;CDM;Germany;64;Right;3;2;Eintracht Braunschweig
192191;M. Gustafsson;Markus Gustafsson;06.03.1989;182.88;72.1;CM;Sweden;64;Right;3;2;IF Brommapojkarna
191679;Kwak Kwang Sun;??? ???;28.03.1986;187.96;77.1;CB;Korea Republic;64;Left;3;2;Jeonnam Dragons
188346;O. Kittner;Ole Kittner;15.10.1987;187.96;83;CB;Germany;64;Right;3;2;SC Preußen Münster
237754;T. Inukai;?? ??;12.05.1993;182.88;77.1;CB;Japan;64;Right;2;2;Kashima Antlers
237498;T. Figueroa;Francisco Antonio Figueroa Díaz;13.06.1999;172.72;54.9;LW;Mexico;64;Left;3;4;Pachuca
237242;F. Román;Andrés Felipe Román Mosquera;05.10.1995;182.88;79.8;RB;Colombia;64;Right;3;2;Millonarios FC
236474;M. Bundu;Mustapha Bundu;28.02.1997;187.96;77.1;ST;Sierra Leone;64;Right;3;3;Aarhus GF
183993;E. Israelsson;Erik Israelsson;25.02.1989;154.94;73;CAM;Sweden;64;Right;4;2;Vålerenga Fotball
246457;C. Ngonge;Cyril Ngonge;26.05.2000;152.4;64.9;ST;Belgium;64;Left;4;3;Club Brugge KV
244921;Sergio Moreno;Sergio Moreno Martínez;01.01.1999;152.4;74.8;ST;Spain;64;Right;3;2;Rayo Vallecano
229817;R. Swete;Rene Swete;01.06.1990;185.42;78.9;GK;Austria;64;Left;3;1;TSV Hartberg
219577;A. Ingegneri;Andrea Ingegneri;18.01.1992;185.42;78;CB;Italy;64;Right;2;2;Palermo
152505;J. White;John White;26.07.1986;185.42;78;CB;England;64;Right;3;2;Southend United
151225;D. Collins;Danny Collins;06.08.1980;182.88;76.2;CB;Wales;64;Left;3;2;Grimsby Town
200633;R. McDonald;Rod McDonald;11.04.1992;190.5;82.1;CB;England;64;Left;2;2;AFC Wimbledon
198073;A. Martin;Aaron Martin;29.09.1989;190.5;76.2;CB;England;64;Right;3;2;Exeter City
247480;Miguel Tavares;Miguel Ângelo Vieira Tavares;29.08.1998;170.18;57.2;RW;Portugal;64;Right;3;3;CD Aves
237496;D. Mihailovic;Djordje Mihailovic;10.11.1998;152.4;68.9;CAM;United States;64;Right;3;3;Chicago Fire
